poi_name,month,avg_visitors,congestion_score,annual_max,annual_min
kbs수원센터 (kbs 수원아트홀),8,997.0,1.0,6838.0,0.0
kbs수원센터 (kbs 수원아트홀),9,739.5,0.7417,6838.0,0.0
kbs수원센터 (kbs 수원아트홀),10,962.0,0.9649,6838.0,0.0
kbs수원센터 (kbs 수원아트홀),11,720.5,0.7227,6838.0,0.0
kbs수원센터 (kbs수원 아트홀),1,2888.0,1.0,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),2,642.0,0.2223,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),3,780.7,0.2703,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),4,646.0,0.2237,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),5,906.3,0.3138,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),6,927.0,0.321,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),7,1262.0,0.437,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),8,1378.0,0.4771,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),9,697.0,0.2413,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),10,849.3,0.2941,15226.0,6368.0
kbs수원센터 (kbs수원 아트홀),11,1186.3,0.4108,15226.0,6368.0
㈜미리내 캠프,1,9.8,0.0052,19661.0,1803.0
㈜미리내 캠프,2,72.5,0.0384,19661.0,1803.0
㈜미리내 캠프,3,624.0,0.3304,19661.0,1803.0
㈜미리내 캠프,4,945.5,0.5007,19661.0,1803.0
㈜미리내 캠프,5,1680.8,0.89,19661.0,1803.0
㈜미리내 캠프,6,1045.8,0.5537,19661.0,1803.0
㈜미리내 캠프,7,965.0,0.511,19661.0,1803.0
㈜미리내 캠프,8,1888.5,1.0,19661.0,1803.0
㈜미리내 캠프,9,1579.0,0.8361,19661.0,1803.0
㈜미리내 캠프,10,1584.0,0.8388,19661.0,1803.0
㈜미리내 캠프,11,432.0,0.2288,19661.0,1803.0
㈜여수 예술랜드,1,30097.0,0.5225,653684.0,248964.0
㈜여수 예술랜드,2,30049.5,0.5216,653684.0,248964.0
㈜여수 예술랜드,3,21054.2,0.3655,653684.0,248964.0
㈜여수 예술랜드,4,28084.0,0.4875,653684.0,248964.0
㈜여수 예술랜드,5,41356.0,0.7179,653684.0,248964.0
㈜여수 예술랜드,6,36439.2,0.6326,653684.0,248964.0
㈜여수 예술랜드,7,37303.5,0.6476,653684.0,248964.0
㈜여수 예술랜드,8,57606.8,1.0,653684.0,248964.0
㈜여수 예술랜드,9,31490.8,0.5467,653684.0,248964.0
㈜여수 예술랜드,10,48914.0,0.8491,653684.0,248964.0
㈜여수 예술랜드,11,37204.8,0.6458,653684.0,248964.0
㈜여수예술랜드,1,29964.0,0.3036,634705.0,634705.0
㈜여수예술랜드,2,43813.0,0.444,634705.0,634705.0
㈜여수예술랜드,3,27774.0,0.2814,634705.0,634705.0
㈜여수예술랜드,4,35069.0,0.3554,634705.0,634705.0
㈜여수예술랜드,5,60918.0,0.6173,634705.0,634705.0
㈜여수예술랜드,6,69162.0,0.7009,634705.0,634705.0
㈜여수예술랜드,7,71360.0,0.7231,634705.0,634705.0
㈜여수예술랜드,8,98683.0,1.0,634705.0,634705.0
㈜여수예술랜드,9,56944.0,0.577,634705.0,634705.0
㈜여수예술랜드,10,86337.0,0.8749,634705.0,634705.0
㈜여수예술랜드,11,54681.0,0.5541,634705.0,634705.0
가거도,1,599.8,0.5942,8250.0,6462.0
가거도,2,447.8,0.4436,8250.0,6462.0
가거도,3,639.0,0.633,8250.0,6462.0
가거도,4,559.2,0.554,8250.0,6462.0
가거도,5,841.8,0.834,8250.0,6462.0
가거도,6,1004.8,0.9954,8250.0,6462.0
가거도,7,731.8,0.725,8250.0,6462.0
가거도,8,1009.4,1.0,8250.0,6462.0
가거도,9,539.2,0.5342,8250.0,6462.0
가거도,10,666.6,0.6604,8250.0,6462.0
가거도,11,469.6,0.4652,8250.0,6462.0
가고싶은 섬 생일도,1,3994.6,0.625,58037.0,49739.0
가고싶은 섬 생일도,2,3604.2,0.5639,58037.0,49739.0
가고싶은 섬 생일도,3,4120.2,0.6447,58037.0,49739.0
가고싶은 섬 생일도,4,4766.2,0.7457,58037.0,49739.0
가고싶은 섬 생일도,5,5486.4,0.8584,58037.0,49739.0
가고싶은 섬 생일도,6,4941.8,0.7732,58037.0,49739.0
가고싶은 섬 생일도,7,5420.6,0.8481,58037.0,49739.0
가고싶은 섬 생일도,8,6391.2,1.0,58037.0,49739.0
가고싶은 섬 생일도,9,5263.6,0.8236,58037.0,49739.0
가고싶은 섬 생일도,10,5261.4,0.8232,58037.0,49739.0
가고싶은 섬 생일도,11,4353.8,0.6812,58037.0,49739.0
가고싶은 섬 소안도,1,9487.5,0.7602,121575.0,110130.0
가고싶은 섬 소안도,2,8591.5,0.6884,121575.0,110130.0
가고싶은 섬 소안도,3,9086.5,0.7281,121575.0,110130.0
가고싶은 섬 소안도,4,10209.0,0.818,121575.0,110130.0
가고싶은 섬 소안도,5,12480.0,1.0,121575.0,110130.0
가고싶은 섬 소안도,6,11647.5,0.9333,121575.0,110130.0
가고싶은 섬 소안도,7,10556.0,0.8458,121575.0,110130.0
가고싶은 섬 소안도,8,11514.0,0.9226,121575.0,110130.0
가고싶은 섬 소안도,9,11291.0,0.9047,121575.0,110130.0
가고싶은 섬 소안도,10,11142.0,0.8928,121575.0,110130.0
가고싶은 섬 소안도,11,9847.5,0.7891,121575.0,110130.0
가고싶은섬 소안도,1,10877.3,0.8551,125920.0,113503.0
가고싶은섬 소안도,2,9870.3,0.7759,125920.0,113503.0
가고싶은섬 소안도,3,9838.0,0.7734,125920.0,113503.0
가고싶은섬 소안도,4,10571.0,0.831,125920.0,113503.0
가고싶은섬 소안도,5,12002.3,0.9435,125920.0,113503.0
가고싶은섬 소안도,6,10947.3,0.8606,125920.0,113503.0
가고싶은섬 소안도,7,11052.3,0.8688,125920.0,113503.0
가고싶은섬 소안도,8,12720.7,1.0,125920.0,113503.0
가고싶은섬 소안도,9,12354.7,0.9712,125920.0,113503.0
가고싶은섬 소안도,10,10833.7,0.8517,125920.0,113503.0
가고싶은섬 소안도,11,10042.3,0.7895,125920.0,113503.0
가곡유황온천,1,7683.0,0.9573,69197.0,69197.0
가곡유황온천,2,8026.0,1.0,69197.0,69197.0
가곡유황온천,3,7132.0,0.8886,69197.0,69197.0
가곡유황온천,4,4750.0,0.5918,69197.0,69197.0
가곡유황온천,5,6745.0,0.8404,69197.0,69197.0
가곡유황온천,6,5832.0,0.7266,69197.0,69197.0
가곡유황온천,7,4876.0,0.6075,69197.0,69197.0
가곡유황온천,8,6388.0,0.7959,69197.0,69197.0
가곡유황온천,9,5735.0,0.7146,69197.0,69197.0
가곡유황온천,10,5524.0,0.6883,69197.0,69197.0
가곡유황온천,11,6506.0,0.8106,69197.0,69197.0
가곡패러글라이딩 1번 활공장 (패러일번지),1,7912.0,0.1912,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),2,9731.0,0.2352,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),3,13752.0,0.3324,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),4,16215.0,0.3919,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),5,23958.0,0.579,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),6,26955.0,0.6515,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),7,21439.0,0.5182,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),8,30072.0,0.7268,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),9,22037.0,0.5326,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),10,41376.0,1.0,236634.0,236634.0
가곡패러글라이딩 1번 활공장 (패러일번지),11,23187.0,0.5604,236634.0,236634.0
가곡패러글라이딩 1번활공장 (패러일번지),1,6035.0,0.163,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),2,8866.0,0.2395,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),3,7028.0,0.1899,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),4,17980.0,0.4857,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),5,14510.0,0.392,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),6,25198.0,0.6807,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),7,26412.0,0.7135,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),8,37018.0,1.0,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),9,25646.0,0.6928,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),10,36383.0,0.9828,228122.0,228122.0
가곡패러글라이딩 1번활공장 (패러일번지),11,23046.0,0.6226,228122.0,228122.0
가곡패러글라이딩 2번 활공장 (패러마을),1,1958.0,0.1654,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),2,2761.5,0.2333,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),3,3164.0,0.2673,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),4,4804.0,0.4058,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),5,7646.5,0.6459,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),6,8027.5,0.6781,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),7,9305.5,0.7861,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),8,11838.0,1.0,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),9,11010.0,0.9301,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),10,8304.5,0.7015,87631.0,70419.0
가곡패러글라이딩 2번 활공장 (패러마을),11,10205.5,0.8621,87631.0,70419.0
가곡패러글라이딩 2번활공장 (패러마을),1,4263.5,0.2922,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),2,3993.0,0.2737,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),3,3449.0,0.2364,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),4,5344.0,0.3663,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),5,8224.0,0.5637,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),6,7426.0,0.509,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),7,7497.5,0.5139,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),8,11675.0,0.8002,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),9,6728.5,0.4612,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),10,14590.5,1.0,92369.0,68962.0
가곡패러글라이딩 2번활공장 (패러마을),11,7474.5,0.5123,92369.0,68962.0
가곡패러글라이딩 3번 활공장 (코리아패러),1,3922.5,0.1584,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),2,7030.5,0.2838,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),3,8407.5,0.3394,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),4,14167.0,0.5719,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),5,19169.5,0.7739,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),6,22078.0,0.8913,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),7,13372.5,0.5399,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),8,24770.5,1.0,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),9,20674.0,0.8346,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),10,16621.0,0.671,186341.0,151962.0
가곡패러글라이딩 3번 활공장 (코리아패러),11,18938.5,0.7646,186341.0,151962.0
가곡패러글라이딩 3번활공장 (코리아패러),1,4532.5,0.1312,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),2,4676.5,0.1354,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),3,6194.5,0.1793,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),4,12704.0,0.3677,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),5,19992.0,0.5786,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),6,18776.5,0.5435,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),7,18744.0,0.5425,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),8,29635.5,0.8578,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),9,19641.5,0.5685,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),10,34549.5,1.0,200909.0,175019.0
가곡패러글라이딩 3번활공장 (코리아패러),11,18517.5,0.536,200909.0,175019.0
가나 아트파크,1,5066.0,0.4205,67339.0,67339.0
가나 아트파크,2,1695.0,0.1407,67339.0,67339.0
가나 아트파크,3,3047.0,0.2529,67339.0,67339.0
가나 아트파크,4,4871.0,0.4043,67339.0,67339.0
가나 아트파크,5,8263.0,0.6859,67339.0,67339.0
가나 아트파크,6,7258.0,0.6025,67339.0,67339.0
가나 아트파크,7,9351.0,0.7762,67339.0,67339.0
가나 아트파크,8,5330.0,0.4424,67339.0,67339.0
가나 아트파크,9,5968.0,0.4954,67339.0,67339.0
가나 아트파크,10,12047.0,1.0,67339.0,67339.0
가나 아트파크,11,4443.0,0.3688,67339.0,67339.0
가나아트파크,1,2636.8,0.2468,88183.0,62061.0
가나아트파크,2,4419.8,0.4137,88183.0,62061.0
가나아트파크,3,4366.8,0.4087,88183.0,62061.0
가나아트파크,4,7592.2,0.7106,88183.0,62061.0
가나아트파크,5,9532.2,0.8921,88183.0,62061.0
가나아트파크,6,8567.0,0.8018,88183.0,62061.0
가나아트파크,7,5328.5,0.4987,88183.0,62061.0
가나아트파크,8,10533.0,0.9858,88183.0,62061.0
가나아트파크,9,8900.8,0.833,88183.0,62061.0
가나아트파크,10,10684.8,1.0,88183.0,62061.0
가나아트파크,11,5443.5,0.5095,88183.0,62061.0
가남정보화 마을,1,87.0,0.4223,404.0,404.0
가남정보화 마을,2,12.0,0.0583,404.0,404.0
가남정보화 마을,3,7.0,0.034,404.0,404.0
가남정보화 마을,4,0.0,0.0,404.0,404.0
가남정보화 마을,5,92.0,0.4466,404.0,404.0
가남정보화 마을,6,206.0,1.0,404.0,404.0
가남정보화 마을,7,0.0,0.0,404.0,404.0
가남정보화 마을,8,0.0,0.0,404.0,404.0
가남정보화 마을,9,0.0,0.0,404.0,404.0
가란대교,1,0.0,,0.0,0.0
가란대교,2,0.0,,0.0,0.0
가란대교,3,0.0,,0.0,0.0
가란대교,4,0.0,,0.0,0.0
가란대교,5,0.0,,0.0,0.0
가란대교,6,0.0,,0.0,0.0
가란대교,7,0.0,,0.0,0.0
가란대교,8,0.0,,0.0,0.0
가란대교,9,0.0,,0.0,0.0
가란대교,10,0.0,,0.0,0.0
가란대교,11,0.0,,0.0,0.0
가람문학관,1,460.0,0.5899,8790.0,2336.0
가람문학관,2,543.5,0.697,8790.0,2336.0
가람문학관,3,563.8,0.723,8790.0,2336.0
가람문학관,4,518.6,0.665,8790.0,2336.0
가람문학관,5,581.2,0.7453,8790.0,2336.0
가람문학관,6,503.2,0.6453,8790.0,2336.0
가람문학관,7,391.2,0.5017,8790.0,2336.0
가람문학관,8,388.4,0.4981,8790.0,2336.0
가람문학관,9,601.6,0.7715,8790.0,2336.0
가람문학관,10,710.0,0.9105,8790.0,2336.0
가람문학관,11,779.8,1.0,8790.0,2336.0
가리산 자연휴양림,1,2226.8,0.2313,66787.0,27344.0
가리산 자연휴양림,2,2636.4,0.2738,66787.0,27344.0
가리산 자연휴양림,3,1871.6,0.1944,66787.0,27344.0
가리산 자연휴양림,4,2018.8,0.2097,66787.0,27344.0
가리산 자연휴양림,5,2806.8,0.2915,66787.0,27344.0
가리산 자연휴양림,6,2978.8,0.3094,66787.0,27344.0
가리산 자연휴양림,7,8177.2,0.8493,66787.0,27344.0
가리산 자연휴양림,8,9627.6,1.0,66787.0,27344.0
가리산 자연휴양림,9,5347.2,0.5554,66787.0,27344.0
가리산 자연휴양림,10,5132.4,0.5331,66787.0,27344.0
가리산 자연휴양림,11,3351.4,0.3481,66787.0,27344.0
가리왕산 자연휴양림,1,1963.4,0.1082,94192.0,49418.0
가리왕산 자연휴양림,2,2142.0,0.118,94192.0,49418.0
가리왕산 자연휴양림,3,1515.0,0.0835,94192.0,49418.0
가리왕산 자연휴양림,4,1996.2,0.11,94192.0,49418.0
가리왕산 자연휴양림,5,7176.6,0.3953,94192.0,49418.0
가리왕산 자연휴양림,6,8953.0,0.4932,94192.0,49418.0
가리왕산 자연휴양림,7,12422.4,0.6843,94192.0,49418.0
가리왕산 자연휴양림,8,18152.6,1.0,94192.0,49418.0
가리왕산 자연휴양림,9,7101.6,0.3912,94192.0,49418.0
가리왕산 자연휴양림,10,8553.0,0.4712,94192.0,49418.0
가리왕산 자연휴양림,11,3196.6,0.1761,94192.0,49418.0
가리왕산 케이블카,1,14485.0,0.4953,197211.0,197211.0
가리왕산 케이블카,2,20062.0,0.686,197211.0,197211.0
가리왕산 케이블카,3,12389.0,0.4236,197211.0,197211.0
가리왕산 케이블카,4,12980.0,0.4439,197211.0,197211.0
가리왕산 케이블카,5,16795.0,0.5743,197211.0,197211.0
가리왕산 케이블카,6,15689.0,0.5365,197211.0,197211.0
가리왕산 케이블카,7,13135.0,0.4492,197211.0,197211.0
가리왕산 케이블카,8,29244.0,1.0,197211.0,197211.0
가리왕산 케이블카,9,14909.0,0.5098,197211.0,197211.0
가리왕산 케이블카,10,28347.0,0.9693,197211.0,197211.0
가리왕산 케이블카,11,19176.0,0.6557,197211.0,197211.0
가마골 생태공원,1,891.4,0.2211,19801.0,18306.0
가마골 생태공원,2,942.0,0.2337,19801.0,18306.0
가마골 생태공원,3,1150.8,0.2855,19801.0,18306.0
가마골 생태공원,4,1382.0,0.3428,19801.0,18306.0
가마골 생태공원,5,1552.4,0.3851,19801.0,18306.0
가마골 생태공원,6,1581.4,0.3923,19801.0,18306.0
가마골 생태공원,7,2513.0,0.6234,19801.0,18306.0
가마골 생태공원,8,4031.0,1.0,19801.0,18306.0
가마골 생태공원,9,1346.4,0.334,19801.0,18306.0
가마골 생태공원,10,1749.8,0.4341,19801.0,18306.0
가마골 생태공원,11,2017.4,0.5005,19801.0,18306.0
가뫼골마을,1,104.0,0.0639,10922.0,1605.0
가뫼골마을,2,221.5,0.1361,10922.0,1605.0
가뫼골마을,3,301.8,0.1855,10922.0,1605.0
가뫼골마을,4,293.8,0.1806,10922.0,1605.0
가뫼골마을,5,886.6,0.5449,10922.0,1605.0
가뫼골마을,6,1140.4,0.7009,10922.0,1605.0
가뫼골마을,7,426.2,0.262,10922.0,1605.0
가뫼골마을,8,269.8,0.1658,10922.0,1605.0
가뫼골마을,9,372.2,0.2288,10922.0,1605.0
가뫼골마을,10,1627.0,1.0,10922.0,1605.0
가뫼골마을,11,1356.6,0.8338,10922.0,1605.0
가산산성,1,12619.8,0.8462,192312.0,85096.0
가산산성,2,9464.0,0.6346,192312.0,85096.0
가산산성,3,11694.2,0.7841,192312.0,85096.0
가산산성,4,10581.8,0.7095,192312.0,85096.0
가산산성,5,12313.2,0.8256,192312.0,85096.0
가산산성,6,11118.8,0.7455,192312.0,85096.0
가산산성,7,7888.8,0.529,192312.0,85096.0
가산산성,8,8302.0,0.5567,192312.0,85096.0
가산산성,9,12216.0,0.8191,192312.0,85096.0
가산산성,10,14913.8,1.0,192312.0,85096.0
가산산성,11,10106.5,0.6777,192312.0,85096.0
가산산성 야영장,1,0.0,0.0,4922.0,3777.0
가산산성 야영장,2,0.0,0.0,4922.0,3777.0
가산산성 야영장,3,170.5,0.1443,4922.0,3777.0
가산산성 야영장,4,646.0,0.5468,4922.0,3777.0
가산산성 야영장,5,881.5,0.7461,4922.0,3777.0
가산산성 야영장,6,1181.5,1.0,4922.0,3777.0
가산산성 야영장,7,1117.0,0.9454,4922.0,3777.0
가산산성 야영장,8,964.0,0.8159,4922.0,3777.0
가산산성 야영장,9,0.0,0.0,4922.0,3777.0
가산산성 야영장,10,600.0,0.5078,4922.0,3777.0
가산산성 야영장,11,259.0,0.2192,4922.0,3777.0
가산수피아,1,13573.2,0.1977,239699.0,131043.0
가산수피아,2,7054.4,0.1027,239699.0,131043.0
가산수피아,3,5525.0,0.0805,239699.0,131043.0
가산수피아,4,12487.4,0.1819,239699.0,131043.0
가산수피아,5,14833.6,0.216,239699.0,131043.0
가산수피아,6,8403.4,0.1224,239699.0,131043.0
가산수피아,7,8130.2,0.1184,239699.0,131043.0
가산수피아,8,8428.2,0.1227,239699.0,131043.0
가산수피아,9,15992.0,0.2329,239699.0,131043.0
가산수피아,10,68666.8,1.0,239699.0,131043.0
가산수피아,11,17400.4,0.2534,239699.0,131043.0
가스과학관,1,1572.0,0.3403,38578.0,13125.0
가스과학관,2,434.8,0.0941,38578.0,13125.0
가스과학관,3,909.4,0.1969,38578.0,13125.0
가스과학관,4,4619.2,1.0,38578.0,13125.0
가스과학관,5,3020.0,0.6538,38578.0,13125.0
가스과학관,6,2861.8,0.6195,38578.0,13125.0
가스과학관,7,2026.4,0.4387,38578.0,13125.0
가스과학관,8,1471.8,0.3186,38578.0,13125.0
가스과학관,9,1788.8,0.3873,38578.0,13125.0
가스과학관,10,2841.2,0.6151,38578.0,13125.0
가스과학관,11,4495.4,0.9732,38578.0,13125.0
가야 컨트리클럽,1,16094.0,0.6082,255619.0,239960.0
가야 컨트리클럽,2,17946.8,0.6782,255619.0,239960.0
가야 컨트리클럽,3,22189.4,0.8385,255619.0,239960.0
가야 컨트리클럽,4,22707.6,0.8581,255619.0,239960.0
가야 컨트리클럽,5,26462.8,1.0,255619.0,239960.0
가야 컨트리클럽,6,26338.4,0.9953,255619.0,239960.0
가야 컨트리클럽,7,24129.2,0.9118,255619.0,239960.0
가야 컨트리클럽,8,22342.2,0.8443,255619.0,239960.0
가야 컨트리클럽,9,22398.4,0.8464,255619.0,239960.0
가야 컨트리클럽,10,24410.0,0.9224,255619.0,239960.0
가야 컨트리클럽,11,21299.2,0.8049,255619.0,239960.0
가야금 산조 기념관,1,173.5,0.2589,7677.0,3859.0
가야금 산조 기념관,2,122.0,0.182,7677.0,3859.0
가야금 산조 기념관,3,184.0,0.2745,7677.0,3859.0
가야금 산조 기념관,4,410.8,0.6128,7677.0,3859.0
가야금 산조 기념관,5,487.2,0.727,7677.0,3859.0
가야금 산조 기념관,6,563.5,0.8407,7677.0,3859.0
가야금 산조 기념관,7,553.8,0.8262,7677.0,3859.0
가야금 산조 기념관,8,567.2,0.8463,7677.0,3859.0
가야금 산조 기념관,9,591.2,0.8821,7677.0,3859.0
가야금 산조 기념관,10,592.5,0.884,7677.0,3859.0
가야금 산조 기념관,11,670.2,1.0,7677.0,3859.0
가야랜드,1,9117.2,0.4505,158884.0,83071.0
가야랜드,2,9158.2,0.4525,158884.0,83071.0
가야랜드,3,12425.2,0.6139,158884.0,83071.0
가야랜드,4,16988.6,0.8393,158884.0,83071.0
가야랜드,5,19577.6,0.9673,158884.0,83071.0
가야랜드,6,11187.4,0.5527,158884.0,83071.0
가야랜드,7,4346.2,0.2147,158884.0,83071.0
가야랜드,8,4448.2,0.2198,158884.0,83071.0
가야랜드,9,12312.8,0.6083,158884.0,83071.0
가야랜드,10,20240.2,1.0,158884.0,83071.0
가야랜드,11,12172.4,0.6014,158884.0,83071.0
가야산,1,8572.2,0.2429,240733.0,120071.0
가야산,2,8752.2,0.248,240733.0,120071.0
가야산,3,10810.0,0.3062,240733.0,120071.0
가야산,4,25479.5,0.7218,240733.0,120071.0
가야산,5,35298.2,1.0,240733.0,120071.0
가야산,6,18876.0,0.5348,240733.0,120071.0
가야산,7,12398.5,0.3512,240733.0,120071.0
가야산,8,11231.2,0.3182,240733.0,120071.0
가야산,9,10249.5,0.2904,240733.0,120071.0
가야산,10,10491.2,0.2972,240733.0,120071.0
가야산,11,9086.2,0.2574,240733.0,120071.0
가야산 국립공원 (만물상),1,1139.8,0.2311,26851.0,24843.0
